@relation ./DSSD/data/datasets/mushrooms/mushrooms

@attribute veil_type {'p'}
@attribute bruises {'f','t'}
@attribute gill_size {'b','n'}
@attribute gill_spacing {'c','w'}
@attribute gill_attachment {'a','f'}
@attribute stalk_shape {'e','t'}
@attribute ring_number {'n','o','t'}
@attribute stalk_surface_below_ring {'f','k','s','y'}
@attribute cap_surface {'f','g','s','y'}
@attribute stalk_surface_above_ring {'f','k','s','y'}
@attribute veil_color {'n','o','w','y'}
@attribute stalk_root {'?','b','c','e','r'}
@attribute ring_type {'e','f','l','n','p'}
@attribute population {'a','c','n','s','v','y'}
@attribute cap_shape {'b','c','f','k','s','x'}
@attribute habitat {'d','g','l','m','p','u','w'}
@attribute odor {'a','c','f','l','m','n','p','s','y'}
@attribute stalk_color_above_ring {'b','c','e','g','n','o','p','w','y'}
@attribute spore_print_color {'b','h','k','n','o','r','u','w','y'}
@attribute stalk_color_below_ring {'b','c','e','g','n','o','p','w','y'}
@attribute cap_color {'b','c','e','g','n','p','r','u','w','y'}
@attribute gill_color {'b','e','g','h','k','n','o','p','r','u','w','y'}
@attribute class {'str0','str1'}
@data
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','d','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','l','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','p','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','d','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','l','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','p','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','p','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','p','y','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','d','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','d','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','l','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','p','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','l','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','d','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','p','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','p','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','l','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','d','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','f','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','l','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','p','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','d','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','d','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','d','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','d','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','d','f','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','d','f','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','k','d','s','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','d','f','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','d','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','d','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','s','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','p','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','p','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','d','y','w','w','w','e','b','str1'
'p','f','b','w','f','e','t','s','f','k','w','?','p','n','x','g','n','w','w','w','w','p','str0'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','l','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','d','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','p','f','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','y','w','w','w','n','b','str1'
'p','f','b','w','f','e','t','k','f','s','w','?','p','n','x','g','n','w','w','w','g','p','str0'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','l','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','p','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','p','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','k','p','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','k','d','f','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','d','s','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','f','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','l','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','p','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','d','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','p','s','w','w','w','n','b','str1'
'p','f','b','w','f','e','t','k','f','s','w','?','p','n','k','g','n','w','w','w','w','p','str0'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','k','d','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','d','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','x','d','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','d','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','l','s','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','l','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','p','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','p','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','l','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','l','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','d','f','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','p','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','p','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','x','p','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','k','p','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','p','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','p','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','d','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','p','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','k','p','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','p','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','p','s','p','w','w','n','b','str1'
'p','f','b','c','a','e','o','s','s','s','o','?','p','v','x','l','n','o','b','o','n','n','str0'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','k','l','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','d','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','d','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','p','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','d','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','p','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','d','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','l','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','l','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','p','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','p','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','d','s','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','p','y','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','k','l','y','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','p','f','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','p','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','l','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','d','f','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','k','p','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','y','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','d','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','p','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','l','s','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','p','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','k','p','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','l','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','p','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','d','f','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','d','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','x','d','s','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','p','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','s','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','p','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','l','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','p','y','p','w','p','e','b','str1'
'p','f','b','w','f','e','t','k','s','s','w','?','p','n','x','g','n','w','w','w','g','p','str0'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','k','p','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','x','p','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','p','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','d','s','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','l','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','k','l','f','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','d','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','k','d','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','x','l','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','k','p','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','p','f','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','x','d','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','d','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','f','l','s','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','p','f','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','p','y','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','x','l','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','l','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','p','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','f','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','d','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','d','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','p','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','x','p','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','y','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','l','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','l','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','l','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','d','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','d','f','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','d','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','x','l','f','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','l','s','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','d','y','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','k','p','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','l','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','p','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','k','p','y','w','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','d','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','p','f','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','x','d','y','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','f','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','p','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','f','p','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','y','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','l','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','p','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','l','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','f','p','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','y','k','w','?','e','v','x','l','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','l','y','p','w','p','e','b','str1'
'p','f','n','c','f','t','o','k','s','s','w','?','e','v','k','d','s','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','y','s','w','?','e','v','x','p','f','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','l','f','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','f','p','s','p','w','w','e','b','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','p','y','w','w','w','e','b','str1'
'p','f','b','w','f','e','t','k','f','s','w','?','p','s','b','g','n','w','w','w','g','p','str0'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','p','y','w','w','w','n','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','k','p','s','w','w','p','n','b','str1'
'p','f','b','c','a','e','o','s','s','s','n','?','p','v','b','l','n','o','y','o','n','o','str0'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','f','d','y','p','w','p','n','b','str1'
'p','f','n','c','f','t','o','k','y','k','w','?','e','v','f','d','s','p','w','w','n','b','str1'
'p','f','n','c','f','t','o','k','y','s','w','?','e','v','x','d','s','w','w','p','e','b','str1'
'p','f','n','c','f','t','o','s','s','k','w','?','e','v','x','d','s','p','w','p','e','b','str1'
'p','f','b','c','a','e','n','y','y','k','w','c','n','c','k','d','m','c','w','c','c','w','str1'
'p','f','n','c','f','t','o','s','s','s','w','?','e','v','x','l','s','w','w','w','e','b','str1'
'p','f','n','c','f','t','o','k','s','k','w','?','e','v','f','p','s','w','w','p','n','b','str1'
