@relation ./DSSD/data/datasets/nursery/nursery

@attribute Parents {'great_pret','pretentious','usual'}
@attribute Has_nurs {'critical','improper','less_proper','proper','very_crit'}
@attribute Form {'complete','completed','foster','incomplete'}
@attribute Children {'1','2','3','more'}
@attribute Housing {'convenient','critical','less_conv'}
@attribute Finance {'convenient','inconv'}
@attribute Social {'nonprob','problematic','slightly_prob'}
@attribute Health {'not_recom','priority','recommended'}
@attribute class {'str0','str1','str2','str3','str4'}
@data
'pretentious','improper','incomplete','more','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','foster','1','convenient','inconv','nonprob','recommended','str1'
'pretentious','improper','foster','1','less_conv','convenient','nonprob','recommended','str1'
'pretentious','improper','foster','1','less_conv','inconv','nonprob','recommended','str1'
'pretentious','improper','foster','1','less_conv','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','foster','1','critical','convenient','nonprob','priority','str3'
'pretentious','improper','foster','1','critical','convenient','nonprob','not_recom','str0'
'pretentious','improper','foster','1','critical','inconv','problematic','not_recom','str0'
'pretentious','improper','foster','2','critical','inconv','slightly_prob','priority','str3'
'pretentious','improper','foster','2','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','foster','3','convenient','convenient','nonprob','not_recom','str0'
'pretentious','improper','foster','3','convenient','inconv','nonprob','recommended','str1'
'pretentious','improper','foster','3','less_conv','inconv','nonprob','not_recom','str0'
'pretentious','improper','foster','more','convenient','convenient','slightly_prob','not_recom','str0'
'pretentious','improper','foster','more','convenient','convenient','problematic','not_recom','str0'
'pretentious','improper','foster','more','less_conv','inconv','problematic','recommended','str3'
'pretentious','improper','foster','more','critical','inconv','slightly_prob','recommended','str1'
'pretentious','improper','foster','more','critical','inconv','slightly_prob','priority','str3'
'pretentious','improper','foster','more','critical','inconv','problematic','not_recom','str0'
'pretentious','critical','complete','1','convenient','convenient','slightly_prob','recommended','str1'
'pretentious','critical','complete','1','convenient','convenient','problematic','not_recom','str0'
'pretentious','critical','complete','1','less_conv','convenient','nonprob','recommended','str1'
'pretentious','critical','complete','1','less_conv','inconv','nonprob','priority','str3'
'pretentious','critical','complete','1','critical','convenient','problematic','priority','str3'
'pretentious','critical','complete','1','critical','inconv','problematic','not_recom','str0'
'pretentious','critical','complete','2','convenient','inconv','problematic','recommended','str3'
'pretentious','critical','complete','2','convenient','inconv','problematic','priority','str3'
'pretentious','critical','complete','2','less_conv','convenient','slightly_prob','priority','str3'
'pretentious','critical','complete','2','critical','convenient','nonprob','priority','str3'
'pretentious','critical','complete','2','critical','convenient','slightly_prob','recommended','str3'
'pretentious','critical','complete','3','convenient','convenient','slightly_prob','priority','str3'
'pretentious','critical','complete','3','critical','convenient','problematic','not_recom','str0'
'pretentious','critical','complete','more','convenient','convenient','problematic','recommended','str3'
'pretentious','critical','complete','more','convenient','convenient','problematic','not_recom','str0'
'pretentious','critical','complete','more','less_conv','inconv','problematic','recommended','str3'
'pretentious','critical','completed','1','convenient','convenient','slightly_prob','recommended','str1'
'pretentious','critical','completed','1','convenient','inconv','nonprob','recommended','str1'
'pretentious','critical','completed','1','convenient','inconv','problematic','not_recom','str0'
'pretentious','critical','completed','1','less_conv','inconv','nonprob','recommended','str1'
'pretentious','critical','completed','1','less_conv','inconv','nonprob','priority','str3'
'pretentious','critical','completed','1','critical','convenient','nonprob','recommended','str3'
'pretentious','critical','completed','1','critical','inconv','problematic','priority','str3'
'pretentious','critical','completed','2','convenient','convenient','nonprob','not_recom','str0'
'pretentious','critical','completed','2','convenient','inconv','nonprob','not_recom','str0'
'pretentious','critical','completed','2','convenient','inconv','problematic','not_recom','str0'
'pretentious','critical','completed','2','less_conv','convenient','problematic','priority','str3'
'pretentious','critical','completed','2','critical','convenient','slightly_prob','priority','str3'
'pretentious','critical','completed','2','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','critical','completed','2','critical','convenient','problematic','priority','str3'
'pretentious','critical','completed','2','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','critical','completed','3','less_conv','convenient','slightly_prob','not_recom','str0'
'pretentious','critical','completed','3','critical','convenient','nonprob','recommended','str3'
'pretentious','critical','completed','3','critical','convenient','slightly_prob','priority','str3'
'pretentious','critical','completed','3','critical','inconv','nonprob','priority','str3'
'pretentious','critical','completed','more','convenient','convenient','problematic','not_recom','str0'
'pretentious','critical','completed','more','less_conv','inconv','problematic','not_recom','str0'
'pretentious','critical','completed','more','critical','convenient','slightly_prob','recommended','str3'
'pretentious','critical','completed','more','critical','convenient','problematic','not_recom','str0'
'pretentious','critical','incomplete','1','less_conv','convenient','nonprob','not_recom','str0'
'pretentious','critical','incomplete','1','less_conv','convenient','problematic','recommended','str3'
'pretentious','critical','incomplete','1','less_conv','inconv','problematic','priority','str3'
'pretentious','critical','incomplete','1','critical','convenient','nonprob','priority','str3'
'pretentious','critical','incomplete','1','critical','inconv','slightly_prob','priority','str3'
'pretentious','critical','incomplete','2','convenient','convenient','nonprob','recommended','str1'
'pretentious','critical','incomplete','2','convenient','convenient','slightly_prob','recommended','str1'
'pretentious','critical','incomplete','2','convenient','inconv','slightly_prob','priority','str3'
'pretentious','critical','incomplete','2','less_conv','convenient','nonprob','not_recom','str0'
'pretentious','critical','incomplete','2','less_conv','inconv','nonprob','not_recom','str0'
'pretentious','critical','incomplete','2','critical','convenient','nonprob','recommended','str3'
'pretentious','critical','incomplete','2','critical','convenient','slightly_prob','priority','str3'
'pretentious','critical','incomplete','2','critical','inconv','slightly_prob','priority','str3'
'pretentious','critical','incomplete','2','critical','inconv','problematic','recommended','str3'
'pretentious','critical','incomplete','3','less_conv','inconv','nonprob','priority','str3'
'pretentious','critical','incomplete','3','less_conv','inconv','slightly_prob','priority','str3'
'pretentious','critical','incomplete','more','convenient','convenient','problematic','priority','str3'
'pretentious','critical','incomplete','more','less_conv','convenient','slightly_prob','recommended','str3'
'pretentious','critical','incomplete','more','critical','convenient','nonprob','priority','str3'
'pretentious','critical','incomplete','more','critical','convenient','problematic','priority','str3'
'pretentious','critical','incomplete','more','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','critical','incomplete','more','critical','inconv','problematic','priority','str3'
'pretentious','critical','incomplete','more','critical','inconv','problematic','not_recom','str0'
'pretentious','critical','foster','1','critical','convenient','nonprob','recommended','str3'
'pretentious','critical','foster','1','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','critical','foster','2','convenient','convenient','problematic','recommended','str3'
'pretentious','critical','foster','2','convenient','inconv','nonprob','recommended','str3'
'pretentious','critical','foster','2','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','critical','foster','2','less_conv','inconv','problematic','not_recom','str0'
'pretentious','critical','foster','2','critical','convenient','nonprob','priority','str3'
'pretentious','critical','foster','2','critical','convenient','problematic','recommended','str3'
'pretentious','critical','foster','2','critical','inconv','nonprob','not_recom','str0'
'pretentious','critical','foster','3','convenient','convenient','nonprob','not_recom','str0'
